name,value,timeunit,lastValue,rank,dist,diff
sonobit,0,5,0,1,0,0
del,0,5,0,2,0,0
x.com_1,0,5,0,3,0,0
arkgallery,0,5,0,4,0,0
safu,0,5,0,5,0,0
ark.business_1,0,5,0,6,0,0
krnekdo,0,5,0,7,0,0
arknet,0,5,0,8,0,0
localhost,0,5,0,9,0,0
hagie_1,0,5,0,10,0,0
elegato_1,0,5,0,11,0,0
chiiky_2,0,5,0,12,0,0
sockpuppet_1,0,5,0,13,0,0
barometer_delegate,0,5,0,14,0,0
sidzero,0,5,0,15,0,0
rasputin_1,0,5,0,16,0,0
xujian_1,0,5,0,17,0,0
axi,0,5,0,18,0,0
samuray,0,5,0,19,0,0
yin,0,5,0,20,0,0
superstar_1,0,5,0,21,0,0
locama_1,0,5,0,22,0,0
bluedude_1,0,5,0,23,0,0
hardware,0,5,0,24,0,0
superstar,0,5,0,25,0,0
zillion,0,5,0,26,0,0
ararat_1,0,5,0,27,0,0
biz_private,0,5,0,28,0,0
betty_1,0,5,0,29,0,0
pool.arkno.de,0,5,0,30,0,0
ozpooldelegate,0,5,0,31,0,0
barometer_delegate_1,0,5,0,32,0,0
bikerleszno_1,0,5,0,33,0,0
wes,0,5,0,34,0,0
toad_1,0,5,0,35,0,0
quarkpool,0,5,0,36,0,0
vega,0,5,0,37,0,0
lottox_1,0,5,0,38,0,0
biz_1,0,5,0,39,0,0
betty,0,5,0,40,0,0
fun_1,0,5,0,41,0,0
kolap,0,5,0,42,0,0
diplo,0,5,0,43,0,0
someonesomeone,0,5,0,44,0,0
arky,0,5,0,45,0,0
pitbull_1,0,5,0,46,0,0
arkland_1,0,5,0,47,0,0
heliohash_1,0,5,0,48,0,0
thefoundry_1,0,5,0,49,0,0
jamiec79_1,0,5,0,50,0,0
sidzero_1,0,6,0,0,0,0
nikitab12,0,6,0,1,0,0
triumvirate,0,6,0,2,0,0
ararat_1,0,6,0,3,0,0
bcboilermaker_1,0,6,0,4,0,0
krnekdo,0,6,0,5,0,0
arkship,0,6,0,6,0,0
arkx,0,6,0,7,0,0
itsanametoo_1,0,6,0,8,0,0
bluedude,0,6,0,9,0,0
bikerleszno_1,0,6,0,10,0,0
vipertkd_1,0,6,0,11,0,0
biz_classic,0,6,0,12,0,0
arkship_1,0,6,0,13,0,0
superstar_1,0,6,0,14,0,0
biz_private,0,6,0,15,0,0
vega_1,0,6,0,16,0,0
devasive,0,6,0,17,0,0
ryano_1,0,6,0,18,0,0
ararat,0,6,0,19,0,0
goldeneye,0,6,0,20,0,0
arkfuturesmartnode,0,6,0,21,0,0
ravelou,0,6,0,22,0,0
hippopotamus,0,6,0,23,0,0
arkmoon_1,0,6,0,24,0,0
jiraffes_1,0,6,0,25,0,0
biz_private_1,0,6,0,26,0,0
fu_sing_uing_888,0,6,0,27,0,0
smartthings_1,0,6,0,28,0,0
pierce,0,6,0,29,0,0
arkimedes_1,0,6,0,30,0,0
doom,0,6,0,31,0,0
dated_1,0,6,0,32,0,0
arkland_1,0,6,0,33,0,0
wes_1,0,6,0,34,0,0
pool.arkno.de_1,0,6,0,35,0,0
slasheks_1,0,6,0,36,0,0
forginator_1,0,6,0,37,0,0
cannabanana_1,0,6,0,38,0,0
ares,0,6,0,39,0,0
ozpooldelegate_1,0,6,0,40,0,0
wes,0,6,0,41,0,0
bbclubark_1,0,6,0,42,0,0
slasheks,0,6,0,43,0,0
barometer_delegate,0,6,0,44,0,0
vega,0,6,0,45,0,0
pitbull_1,0,6,0,46,0,0
arkland,0,6,0,47,0,0
goose,0,6,0,48,0,0
doweig,0,6,0,49,0,0
samuray_1,0,6,0,50,0,0
del,0,7,0,0,0,0
hami,0,7,0,1,0,0
vipertkd,0,7,0,2,0,0
mainarknet,0,7,0,3,0,0
criptodogg_1,0,7,0,4,0,0
ares_1,0,7,0,5,0,0
toad_1,0,7,0,6,0,0
nothinghere_1,0,7,0,7,0,0
pieface_1,0,7,0,8,0,0
realnoah_1,0,7,0,9,0,0
echo,0,7,0,10,0,0
arklord,0,7,0,11,0,0
arkx,0,7,0,12,0,0
jimbob,0,7,0,13,0,0
arklord_1,0,7,0,14,0,0
ghostfaceuk,0,7,0,15,0,0
chiiky_2_1,0,7,0,16,0,0
biz,0,7,0,17,0,0
arkgallery,0,7,0,18,0,0
soliury_1,0,7,0,19,0,0
nuevax,0,7,0,20,0,0
betty,0,7,0,21,0,0
gr33ndrag0n_1,0,7,0,22,0,0
ark.business,0,7,0,23,0,0
bioly,0,7,0,24,0,0
bluedude_1,0,7,0,25,0,0
sonobit_1,0,7,0,26,0,0
wes_1,0,7,0,27,0,0
nomoredollar2,0,7,0,28,0,0
templar_1,0,7,0,29,0,0
corsaro_1,0,7,0,30,0,0
ararat,0,7,0,31,0,0
kiashaan,0,7,0,32,0,0
cams_yellow_jacket,0,7,0,33,0,0
pierce_1,0,7,0,34,0,0
yin,0,7,0,35,0,0
giraffe_1,0,7,0,36,0,0
arkx_1,0,7,0,37,0,0
safu_1,0,7,0,38,0,0
arkpool,0,7,0,39,0,0
triumvirate_1,0,7,0,40,0,0
xujian,0,7,0,41,0,0
fu_sing_uing_888_1,0,7,0,42,0,0
4miners.net_1,0,7,0,43,0,0
vega_1,0,7,0,44,0,0
arkoar.group_1,0,7,0,45,0,0
heliohash,0,7,0,46,0,0
mr.arklife,0,7,0,47,0,0
united,0,7,0,48,0,0
monsterbit_1,0,7,0,49,0,0
thricepi,0,7,0,50,0,0
litcoincollector,0,8,0,0,0,0
noah_1,0,8,0,1,0,0
cryptolanka123_1,0,8,0,2,0,0
dutchdelegate,0,8,0,3,0,0
gr33ndrag0n,0,8,0,4,0,0
ghostfaceuk_1,0,8,0,5,0,0
acf_1,0,8,0,6,0,0
criptodogg,0,8,0,7,0,0
zillion,0,8,0,8,0,0
arkpool_1,0,8,0,9,0,0
arkship,0,8,0,10,0,0
arkland,0,8,0,11,0,0
dafty_1,0,8,0,12,0,0
arky_1,0,8,0,13,0,0
arc,0,8,0,14,0,0
goldeneye,0,8,0,15,0,0
arkmoon_1,0,8,0,16,0,0
wes_1,0,8,0,17,0,0
dr10,0,8,0,18,0,0
hippopotamus,0,8,0,19,0,0
del_1,0,8,0,20,0,0
superskeuo,0,8,0,21,0,0
nikitab12,0,8,0,22,0,0
arkeology_1,0,8,0,23,0,0
arkpool,0,8,0,24,0,0
monsterbit_1,0,8,0,25,0,0
united_1,0,8,0,26,0,0
x.com,0,8,0,27,0,0
fun_1,0,8,0,28,0,0
dutchdelegate_1,0,8,0,29,0,0
bluedude_1,0,8,0,30,0,0
kiashaan_1,0,8,0,31,0,0
arkgallery,0,8,0,32,0,0
goldeneye_1,0,8,0,33,0,0
goose_1,0,8,0,34,0,0
zillion_1,0,8,0,35,0,0
anamix_1,0,8,0,36,0,0
sharkpool,0,8,0,37,0,0
hardware,0,8,0,38,0,0
arkimedes,0,8,0,39,0,0
arkmoon,0,8,0,40,0,0
rob,0,8,0,41,0,0
cams_yellow_jacket_1,0,8,0,42,0,0
coolbeans_1,0,8,0,43,0,0
deadlock_1,0,8,0,44,0,0
tibonos_1,0,8,0,45,0,0
kolap_1,0,8,0,46,0,0
arkgallery_1,0,8,0,47,0,0
alessio,0,8,0,48,0,0
soliury,0,8,0,49,0,0
sockpuppet_1,0,8,0,50,0,0
jimbob,0,9,0,0,0,0
ararat_1,0,9,0,1,0,0
ondin,0,9,0,2,0,0
giraffe_1,0,9,0,3,0,0
quarkpool,0,9,0,4,0,0
wes_1,0,9,0,5,0,0
rob_1,0,9,0,6,0,0
ondin_1,0,9,0,7,0,0
ares,0,9,0,8,0,0
heliohash,0,9,0,9,0,0
dutchdelegate,0,9,0,10,0,0
mainarknet,0,9,0,11,0,0
rasputin_1,0,9,0,12,0,0
nikitab12_1,0,9,0,13,0,0
triumvirate,0,9,0,14,0,0
papa,0,9,0,15,0,0
bluedude,0,9,0,16,0,0
doom_1,0,9,0,17,0,0
4miners.net,0,9,0,18,0,0
pieface_1,0,9,0,19,0,0
hami_1,0,9,0,20,0,0
dafty,0,9,0,21,0,0
arkgallery,0,9,0,22,0,0
dafty_1,0,9,0,23,0,0
pitbull_1,0,9,0,24,0,0
sonobit_1,0,9,0,25,0,0
samuray_1,0,9,0,26,0,0
del_1,0,9,0,27,0,0
arknet_1,0,9,0,28,0,0
hippopotamus,0,9,0,29,0,0
papa_1,0,9,0,30,0,0
corsaro_1,0,9,0,31,0,0
isabella,0,9,0,32,0,0
arklord_1,0,9,0,33,0,0
heliohash_1,0,9,0,34,0,0
templar,0,9,0,35,0,0
elegato,0,9,0,36,0,0
arknet,0,9,0,37,0,0
cannabanana,0,9,0,38,0,0
zillion,0,9,0,39,0,0
arktipbot,0,9,0,40,0,0
monsterbit,0,9,0,41,0,0
criptodogg_1,0,9,0,42,0,0
arc_1,0,9,0,43,0,0
krnekdo,0,9,0,44,0,0
yin_1,0,9,0,45,0,0
tintumon_1,0,9,0,46,0,0
devasive_1,0,9,0,47,0,0
bangomatic_1,0,9,0,48,0,0
lemii,0,9,0,49,0,0
sockpuppet_1,0,9,0,50,0,0
arkade_delegate_1,0,10,0,0,0,0
chris_1,0,10,0,1,0,0
cams_yellow_jacket_1,0,10,0,2,0,0
arkland,0,10,0,3,0,0
smartthings,0,10,0,4,0,0
dafty_1,0,10,0,5,0,0
toad_1,0,10,0,6,0,0
devasive,0,10,0,7,0,0
papa_1,0,10,0,8,0,0
arkmoon_1,0,10,0,9,0,0
hagie,0,10,0,10,0,0
kolap_1,0,10,0,11,0,0
smartthings_1,0,10,0,12,0,0
kiashaan_1,0,10,0,13,0,0
dandelion_1,0,10,0,14,0,0
echo,0,10,0,15,0,0
pierce_1,0,10,0,16,0,0
arkland_1,0,10,0,17,0,0
betty,0,10,0,18,0,0
yin_1,0,10,0,19,0,0
superstar,0,10,0,20,0,0
pieface,0,10,0,21,0,0
ark.business,0,10,0,22,0,0
doweig_1,0,10,0,23,0,0
lidware01_1,0,10,0,24,0,0
arkgallery,0,10,0,25,0,0
pierce,0,10,0,26,0,0
kolap,0,10,0,27,0,0
hami,0,10,0,28,0,0
ararat,0,10,0,29,0,0
someonesomeone,0,10,0,30,0,0
arky_1,0,10,0,31,0,0
civseed,0,10,0,32,0,0
doom,0,10,0,33,0,0
fun_1,0,10,0,34,0,0
boxpool,0,10,0,35,0,0
deadlock_1,0,10,0,36,0,0
soliury,0,10,0,37,0,0
sharkark,0,10,0,38,0,0
vega_1,0,10,0,39,0,0
atreides_wannabe,0,10,0,40,0,0
criptodogg,0,10,0,41,0,0
acf,0,10,0,42,0,0
bioly_1,0,10,0,43,0,0
slasheks,0,10,0,44,0,0
arkoar.group,0,10,0,45,0,0
ryano,0,10,0,46,0,0
nikitab12,0,10,0,47,0,0
reconnico_1,0,10,0,48,0,0
monsterbit_1,0,10,0,49,0,0
superstar_1,0,10,0,50,0,0
thricepi,0,11,0,0,0,0
sockpuppet,0,11,0,1,0,0
heliohash_1,0,11,0,2,0,0
dafty_1,0,11,0,3,0,0
locama,0,11,0,4,0,0
fun,0,11,0,5,0,0
jiraffes_1,0,11,0,6,0,0
arknet,0,11,0,7,0,0
chris,0,11,0,8,0,0
arky,0,11,0,9,0,0
ares_1,0,11,0,10,0,0
lemii_1,0,11,0,11,0,0
biz_classic,0,11,0,12,0,0
bcboilermaker_1,0,11,0,13,0,0
betty_1,0,11,0,14,0,0
mak,0,11,0,15,0,0
jiraffes,0,11,0,16,0,0
sharkark,0,11,0,17,0,0
arkoar.group,0,11,0,18,0,0
bountypool,0,11,0,19,0,0
acf_1,0,11,0,20,0,0
x.com_1,0,11,0,21,0,0
nothinghere_1,0,11,0,22,0,0
nothinghere,0,11,0,23,0,0
calidelegate_1,0,11,0,24,0,0
anamix_1,0,11,0,25,0,0
dafty,0,11,0,26,0,0
isabella_1,0,11,0,27,0,0
arkgallery_1,0,11,0,28,0,0
bcboilermaker,0,11,0,29,0,0
tibonos,0,11,0,30,0,0
ondin_1,0,11,0,31,0,0
hagie,0,11,0,32,0,0
litcoincollector,0,11,0,33,0,0
biz_1,0,11,0,34,0,0
safu_1,0,11,0,35,0,0
ares,0,11,0,36,0,0
biz_classic_1,0,11,0,37,0,0
slasheks,0,11,0,38,0,0
samuray,0,11,0,39,0,0
sonobit,0,11,0,40,0,0
boxpool,0,11,0,41,0,0
arkeology,0,11,0,42,0,0
zillion_1,0,11,0,43,0,0
noah,0,11,0,44,0,0
arkane,0,11,0,45,0,0
calidelegate,0,11,0,46,0,0
bikerleszno_1,0,11,0,47,0,0
gr33ndrag0n_1,0,11,0,48,0,0
acf,0,11,0,49,0,0
doweig_1,0,11,0,50,0,0
lidware01,0,12,0,0,0,0
ark.business,0,12,0,1,0,0
superstar,0,12,0,2,0,0
ghostfaceuk_1,0,12,0,3,0,0
thegoldenhorde,0,12,0,4,0,0
arkoar.group,0,12,0,5,0,0
noah,0,12,0,6,0,0
axi_1,0,12,0,7,0,0
nuevax_1,0,12,0,8,0,0
sidzero,0,12,0,9,0,0
arkgallery_1,0,12,0,10,0,0
arkland_1,0,12,0,11,0,0
acf_1,0,12,0,12,0,0
arknet,0,12,0,13,0,0
tibonos,0,12,0,14,0,0
fu_sing_uing_888_1,0,12,0,15,0,0
x.com,0,12,0,16,0,0
digitron,0,12,0,17,0,0
lemii,0,12,0,18,0,0
calidelegate,0,12,0,19,0,0
cannabanana_1,0,12,0,20,0,0
safu,0,12,0,21,0,0
sonobit_1,0,12,0,22,0,0
mody1996,0,12,0,23,0,0
del,0,12,0,24,0,0
calidelegate_1,0,12,0,25,0,0
anamix_1,0,12,0,26,0,0
united,0,12,0,27,0,0
elegato_1,0,12,0,28,0,0
arkfuturesmartnode,0,12,0,29,0,0
triumvirate,0,12,0,30,0,0
alphacapital,0,12,0,31,0,0
heliohash,0,12,0,32,0,0
deadlock_1,0,12,0,33,0,0
pierce_1,0,12,0,34,0,0
reconnico,0,12,0,35,0,0
arkship,0,12,0,36,0,0
biz_private,0,12,0,37,0,0
ozpooldelegate_1,0,12,0,38,0,0
civseed_1,0,12,0,39,0,0
triumvirate_1,0,12,0,40,0,0
sharkark_1,0,12,0,41,0,0
hardware_1,0,12,0,42,0,0
boxpool_1,0,12,0,43,0,0
nomoredollar2,0,12,0,44,0,0
arknet_1,0,12,0,45,0,0
rasputin,0,12,0,46,0,0
sockpuppet,0,12,0,47,0,0
bluedude_1,0,12,0,48,0,0
biz_1,0,12,0,49,0,0
bioly_1,0,12,0,50,0,0
litcoincollector,0,13,0,0,0,0
arky,0,13,0,1,0,0
pieface,0,13,0,2,0,0
fu_sing_uing_888_1,0,13,0,3,0,0
bountypool,0,13,0,4,0,0
boxpool,0,13,0,5,0,0
superskeuo_1,0,13,0,6,0,0
realnoah_1,0,13,0,7,0,0
slasheks_1,0,13,0,8,0,0
giraffe_1,0,13,0,9,0,0
alphacapital,0,13,0,10,0,0
deadlock,0,13,0,11,0,0
barometer_delegate_1,0,13,0,12,0,0
sharkpool_1,0,13,0,13,0,0
locama,0,13,0,14,0,0
calidelegate_1,0,13,0,15,0,0
templar,0,13,0,16,0,0
chris,0,13,0,17,0,0
forginator,0,13,0,18,0,0
devasive_1,0,13,0,19,0,0
echo_1,0,13,0,20,0,0
reconnico_1,0,13,0,21,0,0
nothinghere_1,0,13,0,22,0,0
mody1996_1,0,13,0,23,0,0
mr.arklife_1,0,13,0,24,0,0
bikerleszno,0,13,0,25,0,0
tintumon,0,13,0,26,0,0
fun_1,0,13,0,27,0,0
thefoundry_1,0,13,0,28,0,0
doc_1,0,13,0,29,0,0
alphabit_fund_1,0,13,0,30,0,0
thefoundry,0,13,0,31,0,0
toad_1,0,13,0,32,0,0
arkade_delegate,0,13,0,33,0,0
tibonos_1,0,13,0,34,0,0
axi,0,13,0,35,0,0
bcboilermaker,0,13,0,36,0,0
slasheks,0,13,0,37,0,0
quarkpool_1,0,13,0,38,0,0
dr10,0,13,0,39,0,0
hagie,0,13,0,40,0,0
alessio,0,13,0,41,0,0
goose,0,13,0,42,0,0
chiiky_2_1,0,13,0,43,0,0
dafty_1,0,13,0,44,0,0
deadlock_1,0,13,0,45,0,0
bbclubark,0,13,0,46,0,0
rising_sun,0,13,0,47,0,0
shaman,0,13,0,48,0,0
geops,0,13,0,49,0,0
ozpooldelegate_1,0,13,0,50,0,0
hagie,0,14,0,0,0,0
diplo,0,14,0,1,0,0
natalie_1,0,14,0,2,0,0
alphabit_fund,0,14,0,3,0,0
bluedude,0,14,0,4,0,0
rising_sun_1,0,14,0,5,0,0
safu_1,0,14,0,6,0,0
digitron_1,0,14,0,7,0,0
lemii_1,0,14,0,8,0,0
cryptolanka123,0,14,0,9,0,0
nuevax,0,14,0,10,0,0
doc,0,14,0,11,0,0
reconnico_1,0,14,0,12,0,0
ark.business_1,0,14,0,13,0,0
smartthings_1,0,14,0,14,0,0
sockpuppet_1,0,14,0,15,0,0
anamix_1,0,14,0,16,0,0
jamiec79_1,0,14,0,17,0,0
dutchdelegate_1,0,14,0,18,0,0
yin,0,14,0,19,0,0
dandelion,0,14,0,20,0,0
4miners.net,0,14,0,21,0,0
fu_sing_uing_888,0,14,0,22,0,0
videodrome,0,14,0,23,0,0
gr33ndrag0n_1,0,14,0,24,0,0
jamiec79,0,14,0,25,0,0
xujian,0,14,0,26,0,0
locama_1,0,14,0,27,0,0
atreides_wannabe,0,14,0,28,0,0
toad_1,0,14,0,29,0,0
dandelion_1,0,14,0,30,0,0
rasputin_1,0,14,0,31,0,0
arkland_1,0,14,0,32,0,0
civseed_1,0,14,0,33,0,0
dr10_1,0,14,0,34,0,0
forginator_1,0,14,0,35,0,0
superskeuo,0,14,0,36,0,0
krnekdo,0,14,0,37,0,0
diplo_1,0,14,0,38,0,0
mody1996_1,0,14,0,39,0,0
doweig,0,14,0,40,0,0
heliohash,0,14,0,41,0,0
forginator,0,14,0,42,0,0
litcoincollector,0,14,0,43,0,0
del_1,0,14,0,44,0,0
triumvirate_1,0,14,0,45,0,0
alessio,0,14,0,46,0,0
axi,0,14,0,47,0,0
jimbob_1,0,14,0,48,0,0
arkworld,0,14,0,49,0,0
arkmoon_1,0,14,0,50,0,0
arknet_1,0,15,0,0,0,0
ravelou_1,0,15,0,1,0,0
chris,0,15,0,2,0,0
bangomatic,0,15,0,3,0,0
biz_1,0,15,0,4,0,0
someonesomeone_1,0,15,0,5,0,0
provolve,0,15,0,6,0,0
ravelou,0,15,0,7,0,0
anamix,0,15,0,8,0,0
doom_1,0,15,0,9,0,0
chiiky,0,15,0,10,0,0
hami,0,15,0,11,0,0
