name,value,timeunit,lastValue,rank,dist,diff
therock,0,2,0,0,0,0
bcboilermaker,0,2,0,1,0,0
coolbeans,0,2,0,2,0,0
gr33ndrag0n,0,2,0,3,0,0
bikerleszno,0,2,0,4,0,0
bluedude,0,2,0,5,0,0
arc,0,2,0,6,0,0
someonesomeone,0,2,0,7,0,0
slasheks,0,2,0,8,0,0
hagie,0,2,0,9,0,0
atreides_wannabe,0,2,0,10,0,0
vipertkd,0,2,0,11,0,0
chris,0,2,0,12,0,0
forginator,0,2,0,13,0,0
videodrome,0,2,0,14,0,0
ararat,0,2,0,15,0,0
jamiec79,0,2,0,16,0,0
arknet,0,2,0,17,0,0
xujian,0,2,0,18,0,0
doweig,0,2,0,19,0,0
biz_classic,0,2,0,20,0,0
ondin,0,2,0,21,0,0
sockpuppet,0,2,0,22,0,0
jarunik,0,2,0,23,0,0
thricepi,0,2,0,24,0,0
zillion,0,2,0,25,0,0
tintumon,0,2,0,26,0,0
nomoredollar2,0,2,0,27,0,0
arkgallery,0,2,0,28,0,0
ravelou,0,2,0,29,0,0
emotive_ark,0,2,0,30,0,0
chiiky,0,2,0,31,0,0
elegato,0,2,0,32,0,0
heliohash,0,2,0,33,0,0
sidzero,0,2,0,34,0,0
seatrips,0,2,0,35,0,0
mody1996,0,2,0,36,0,0
geops,0,2,0,37,0,0
hoop,0,2,0,38,0,0
doom,0,2,0,39,0,0
arky,0,2,0,40,0,0
kiashaan,0,2,0,41,0,0
pieface,0,2,0,42,0,0
arkeology,0,2,0,43,0,0
cryptolanka123,0,2,0,44,0,0
bountypool,0,2,0,45,0,0
samuray,0,2,0,46,0,0
chiiky_2,0,2,0,47,0,0
eli,0,2,0,48,0,0
bbclubark,0,2,0,49,0,0
nuevax,0,2,0,50,0,0
thricepi,0,3,0,0,0,0
kolap,0,3,0,1,0,0
arky,0,3,0,2,0,0
zillion,0,3,0,3,0,0
mody1996,0,3,0,4,0,0
mr.arklife,0,3,0,5,0,0
lidware01,0,3,0,6,0,0
cryptolanka123,0,3,0,7,0,0
arc,0,3,0,8,0,0
axi,0,3,0,9,0,0
arkpool,0,3,0,10,0,0
dafricash,0,3,0,11,0,0
dr10,0,3,0,12,0,0
acf,0,3,0,13,0,0
forginator,0,3,0,14,0,0
bcboilermaker,0,3,0,15,0,0
arkeology,0,3,0,16,0,0
arkfuturesmartnode,0,3,0,17,0,0
jamiec79,0,3,0,18,0,0
doom,0,3,0,19,0,0
chris,0,3,0,20,0,0
ryano,0,3,0,21,0,0
realnoah,0,3,0,22,0,0
dafty,0,3,0,23,0,0
geops,0,3,0,24,0,0
nothinghere,0,3,0,25,0,0
bountypool,0,3,0,26,0,0
goldeneye,0,3,0,27,0,0
vega,0,3,0,28,0,0
papa,0,3,0,29,0,0
samuray,0,3,0,30,0,0
hami,0,3,0,31,0,0
biz,0,3,0,32,0,0
arkimedes,0,3,0,33,0,0
bikerleszno,0,3,0,34,0,0
nomoredollar2,0,3,0,35,0,0
heliohash,0,3,0,36,0,0
cannabanana,0,3,0,37,0,0
therock,0,3,0,38,0,0
ondin,0,3,0,39,0,0
localhost,0,3,0,40,0,0
hoop,0,3,0,41,0,0
kiashaan,0,3,0,42,0,0
jarunik,0,3,0,43,0,0
coolbeans,0,3,0,44,0,0
ravelou,0,3,0,45,0,0
atreides_wannabe,0,3,0,46,0,0
hardware,0,3,0,47,0,0
chiiky,0,3,0,48,0,0
smartthings,0,3,0,49,0,0
bangomatic,0,3,0,50,0,0
nomoredollar2,0,4,0,0,0,0
rasputin,0,4,0,1,0,0
natalie,0,4,0,2,0,0
eli,0,4,0,3,0,0
quarkpool,0,4,0,4,0,0
arkpool,0,4,0,5,0,0
papa,0,4,0,6,0,0
sockpuppet,0,4,0,7,0,0
vipertkd,0,4,0,8,0,0
arky,0,4,0,9,0,0
diplo,0,4,0,10,0,0
forginator,0,4,0,11,0,0
someonesomeone,0,4,0,12,0,0
doweig,0,4,0,13,0,0
ghostfaceuk,0,4,0,14,0,0
dr10,0,4,0,15,0,0
mainarknet,0,4,0,16,0,0
pitbull,0,4,0,17,0,0
axi,0,4,0,18,0,0
biz_classic,0,4,0,19,0,0
bluedude,0,4,0,20,0,0
bikerleszno,0,4,0,21,0,0
dafty,0,4,0,22,0,0
cannabanana,0,4,0,23,0,0
slasheks,0,4,0,24,0,0
nikitab12,0,4,0,25,0,0
tintumon,0,4,0,26,0,0
biz,0,4,0,27,0,0
ravelou,0,4,0,28,0,0
emotive_ark,0,4,0,29,0,0
cryptolanka123,0,4,0,30,0,0
tibonos,0,4,0,31,0,0
chiiky_2,0,4,0,32,0,0
bangomatic,0,4,0,33,0,0
gr33ndrag0n,0,4,0,34,0,0
jamiec79,0,4,0,35,0,0
elegato,0,4,0,36,0,0
arkimedes,0,4,0,37,0,0
arkgallery,0,4,0,38,0,0
seatrips,0,4,0,39,0,0
jiraffes,0,4,0,40,0,0
arknet,0,4,0,41,0,0
arkeology,0,4,0,42,0,0
corsaro,0,4,0,43,0,0
geops,0,4,0,44,0,0
isabella,0,4,0,45,0,0
hagie,0,4,0,46,0,0
samuray,0,4,0,47,0,0
arc,0,4,0,48,0,0
coolbeans,0,4,0,49,0,0
kolap,0,4,0,50,0,0
jimbob,0,5,0,0,0,0
fu_sing_uing_888,0,5,0,1,0,0
smartthings,0,5,0,2,0,0
kolap,0,5,0,3,0,0
mody1996,0,5,0,4,0,0
coolbeans,0,5,0,5,0,0
arkimedes,0,5,0,6,0,0
doom,0,5,0,7,0,0
geops,0,5,0,8,0,0
arkfuturesmartnode,0,5,0,9,0,0
arknet,0,5,0,10,0,0
arky,0,5,0,11,0,0
ares,0,5,0,12,0,0
arkpool,0,5,0,13,0,0
sidzero,0,5,0,14,0,0
nothinghere,0,5,0,15,0,0
bioly,0,5,0,16,0,0
heliohash,0,5,0,17,0,0
ondin,0,5,0,18,0,0
doc,0,5,0,19,0,0
dafricash,0,5,0,20,0,0
vega,0,5,0,21,0,0
pitbull,0,5,0,22,0,0
eli,0,5,0,23,0,0
kiashaan,0,5,0,24,0,0
bangomatic,0,5,0,25,0,0
quarkpool,0,5,0,26,0,0
seatrips,0,5,0,27,0,0
nuevax,0,5,0,28,0,0
atreides_wannabe,0,5,0,29,0,0
someonesomeone,0,5,0,30,0,0
litcoincollector,0,5,0,31,0,0
elegato,0,5,0,32,0,0
thricepi,0,5,0,33,0,0
emotive_ark,0,5,0,34,0,0
devasive,0,5,0,35,0,0
bcboilermaker,0,5,0,36,0,0
ravelou,0,5,0,37,0,0
alphabit_fund,0,5,0,38,0,0
bikerleszno,0,5,0,39,0,0
chiiky_2,0,5,0,40,0,0
chris,0,5,0,41,0,0
natalie,0,5,0,42,0,0
chiiky,0,5,0,43,0,0
xujian,0,5,0,44,0,0
samuray,0,5,0,45,0,0
arkgallery,0,5,0,46,0,0
noah,0,5,0,47,0,0
axi,0,5,0,48,0,0
mr.arklife,0,5,0,49,0,0
jamiec79,0,5,0,50,0,0
arky,0,6,0,0,0,0
nikitab12,0,6,0,1,0,0
emotive_ark,0,6,0,2,0,0
dr10,0,6,0,3,0,0
hami,0,6,0,4,0,0
diplo,0,6,0,5,0,0
4miners.net,0,6,0,6,0,0
dafricash,0,6,0,7,0,0
wes,0,6,0,8,0,0
alphabit_fund,0,6,0,9,0,0
pitbull,0,6,0,10,0,0
litcoincollector,0,6,0,11,0,0
ondin,0,6,0,12,0,0
sonobit,0,6,0,13,0,0
chiiky_2,0,6,0,14,0,0
dafty,0,6,0,15,0,0
ghostfaceuk,0,6,0,16,0,0
hardware,0,6,0,17,0,0
bluedude,0,6,0,18,0,0
triumvirate,0,6,0,19,0,0
dandelion,0,6,0,20,0,0
eli,0,6,0,21,0,0
biz,0,6,0,22,0,0
arknet,0,6,0,23,0,0
devasive,0,6,0,24,0,0
axi,0,6,0,25,0,0
pieface,0,6,0,26,0,0
geops,0,6,0,27,0,0
sockpuppet,0,6,0,28,0,0
vega,0,6,0,29,0,0
krnekdo,0,6,0,30,0,0
mody1996,0,6,0,31,0,0
kiashaan,0,6,0,32,0,0
bioly,0,6,0,33,0,0
heliohash,0,6,0,34,0,0
quarkpool,0,6,0,35,0,0
toad,0,6,0,36,0,0
bbclubark,0,6,0,37,0,0
arkeology,0,6,0,38,0,0
realnoah,0,6,0,39,0,0
digitron,0,6,0,40,0,0
ravelou,0,6,0,41,0,0
hoop,0,6,0,42,0,0
isabella,0,6,0,43,0,0
cryptolanka123,0,6,0,44,0,0
natalie,0,6,0,45,0,0
ararat,0,6,0,46,0,0
sidzero,0,6,0,47,0,0
forginator,0,6,0,48,0,0
corsaro,0,6,0,49,0,0
mr.arklife,0,6,0,50,0,0
acf,0,7,0,0,0,0
tibonos,0,7,0,1,0,0
biz,0,7,0,2,0,0
smartthings,0,7,0,3,0,0
doom,0,7,0,4,0,0
quarkpool,0,7,0,5,0,0
natalie,0,7,0,6,0,0
hami,0,7,0,7,0,0
hardware,0,7,0,8,0,0
alphabit_fund,0,7,0,9,0,0
emotive_ark,0,7,0,10,0,0
mody1996,0,7,0,11,0,0
krnekdo,0,7,0,12,0,0
nikitab12,0,7,0,13,0,0
jarunik,0,7,0,14,0,0
cannabanana,0,7,0,15,0,0
zillion,0,7,0,16,0,0
geops,0,7,0,17,0,0
localhost,0,7,0,18,0,0
jiraffes,0,7,0,19,0,0
biz_classic,0,7,0,20,0,0
coolbeans,0,7,0,21,0,0
dr10,0,7,0,22,0,0
thricepi,0,7,0,23,0,0
corsaro,0,7,0,24,0,0
realnoah,0,7,0,25,0,0
ravelou,0,7,0,26,0,0
sidzero,0,7,0,27,0,0
4miners.net,0,7,0,28,0,0
pieface,0,7,0,29,0,0
kolap,0,7,0,30,0,0
mr.arklife,0,7,0,31,0,0
hagie,0,7,0,32,0,0
jamiec79,0,7,0,33,0,0
rasputin,0,7,0,34,0,0
mainarknet,0,7,0,35,0,0
doc,0,7,0,36,0,0
videodrome,0,7,0,37,0,0
devasive,0,7,0,38,0,0
slasheks,0,7,0,39,0,0
seatrips,0,7,0,40,0,0
arknet,0,7,0,41,0,0
bikerleszno,0,7,0,42,0,0
monsterbit,0,7,0,43,0,0
doweig,0,7,0,44,0,0
kiashaan,0,7,0,45,0,0
chris,0,7,0,46,0,0
templar,0,7,0,47,0,0
bountypool,0,7,0,48,0,0
bioly,0,7,0,49,0,0
bbclubark,0,7,0,50,0,0
biz,0,8,0,0,0,0
doweig,0,8,0,1,0,0
natalie,0,8,0,2,0,0
soliury,0,8,0,3,0,0
dafricash,0,8,0,4,0,0
eli,0,8,0,5,0,0
doc,0,8,0,6,0,0
bluedude,0,8,0,7,0,0
videodrome,0,8,0,8,0,0
someonesomeone,0,8,0,9,0,0
hagie,0,8,0,10,0,0
arky,0,8,0,11,0,0
wes,0,8,0,12,0,0
papa,0,8,0,13,0,0
heliohash,0,8,0,14,0,0
cryptolanka123,0,8,0,15,0,0
vega,0,8,0,16,0,0
acf,0,8,0,17,0,0
chris,0,8,0,18,0,0
smartthings,0,8,0,19,0,0
devasive,0,8,0,20,0,0
bioly,0,8,0,21,0,0
pool.arkno.de,0,8,0,22,0,0
nomoredollar2,0,8,0,23,0,0
bountypool,0,8,0,24,0,0
jamiec79,0,8,0,25,0,0
chiiky,0,8,0,26,0,0
pitbull,0,8,0,27,0,0
sidzero,0,8,0,28,0,0
mr.arklife,0,8,0,29,0,0
noah,0,8,0,30,0,0
anamix,0,8,0,31,0,0
rasputin,0,8,0,32,0,0
tibonos,0,8,0,33,0,0
xujian,0,8,0,34,0,0
cannabanana,0,8,0,35,0,0
templar,0,8,0,36,0,0
ondin,0,8,0,37,0,0
jiraffes,0,8,0,38,0,0
arknet,0,8,0,39,0,0
biz_classic,0,8,0,40,0,0
axi,0,8,0,41,0,0
ravelou,0,8,0,42,0,0
coolbeans,0,8,0,43,0,0
krnekdo,0,8,0,44,0,0
dr10,0,8,0,45,0,0
chiiky_2,0,8,0,46,0,0
diplo,0,8,0,47,0,0
gr33ndrag0n,0,8,0,48,0,0
pieface,0,8,0,49,0,0
dafty,0,8,0,50,0,0
tibonos,0,9,0,0,0,0
arc,0,9,0,1,0,0
slasheks,0,9,0,2,0,0
toad,0,9,0,3,0,0
chiiky_2,0,9,0,4,0,0
wes,0,9,0,5,0,0
papa,0,9,0,6,0,0
cryptolanka123,0,9,0,7,0,0
doweig,0,9,0,8,0,0
diplo,0,9,0,9,0,0
pieface,0,9,0,10,0,0
bikerleszno,0,9,0,11,0,0
cannabanana,0,9,0,12,0,0
soliury,0,9,0,13,0,0
arktipbot,0,9,0,14,0,0
goldeneye,0,9,0,15,0,0
noah,0,9,0,16,0,0
nomoredollar2,0,9,0,17,0,0
hami,0,9,0,18,0,0
mainarknet,0,9,0,19,0,0
someonesomeone,0,9,0,20,0,0
bioly,0,9,0,21,0,0
bountypool,0,9,0,22,0,0
nikitab12,0,9,0,23,0,0
natalie,0,9,0,24,0,0
emotive_ark,0,9,0,25,0,0
ares,0,9,0,26,0,0
chris,0,9,0,27,0,0
videodrome,0,9,0,28,0,0
arkeology,0,9,0,29,0,0
realnoah,0,9,0,30,0,0
vega,0,9,0,31,0,0
4miners.net,0,9,0,32,0,0
dafricash,0,9,0,33,0,0
pool.arkno.de,0,9,0,34,0,0
krnekdo,0,9,0,35,0,0
acf,0,9,0,36,0,0
jamiec79,0,9,0,37,0,0
bcboilermaker,0,9,0,38,0,0
hoop,0,9,0,39,0,0
atreides_wannabe,0,9,0,40,0,0
elegato,0,9,0,41,0,0
corsaro,0,9,0,42,0,0
dandelion,0,9,0,43,0,0
heliohash,0,9,0,44,0,0
vipertkd,0,9,0,45,0,0
arknet,0,9,0,46,0,0
arkfuturesmartnode,0,9,0,47,0,0
gr33ndrag0n,0,9,0,48,0,0
kiashaan,0,9,0,49,0,0
arkpool,0,9,0,50,0,0
arktipbot,0,10,0,0,0,0
isabella,0,10,0,1,0,0
arkeology,0,10,0,2,0,0
xujian,0,10,0,3,0,0
goldeneye,0,10,0,4,0,0
nuevax,0,10,0,5,0,0
alphabit_fund,0,10,0,6,0,0
arknet,0,10,0,7,0,0
ararat,0,10,0,8,0,0
axi,0,10,0,9,0,0
atreides_wannabe,0,10,0,10,0,0
ravelou,0,10,0,11,0,0
heliohash,0,10,0,12,0,0
arkgallery,0,10,0,13,0,0
papa,0,10,0,14,0,0
smartthings,0,10,0,15,0,0
seatrips,0,10,0,16,0,0
ondin,0,10,0,17,0,0
templar,0,10,0,18,0,0
dafricash,0,10,0,19,0,0
dafty,0,10,0,20,0,0
litcoincollector,0,10,0,21,0,0
acf,0,10,0,22,0,0
pieface,0,10,0,23,0,0
monsterbit,0,10,0,24,0,0
someonesomeone,0,10,0,25,0,0
coolbeans,0,10,0,26,0,0
therock,0,10,0,27,0,0
cannabanana,0,10,0,28,0,0
geops,0,10,0,29,0,0
mody1996,0,10,0,30,0,0
lidware01,0,10,0,31,0,0
videodrome,0,10,0,32,0,0
bangomatic,0,10,0,33,0,0
diplo,0,10,0,34,0,0
hami,0,10,0,35,0,0
emotive_ark,0,10,0,36,0,0
sockpuppet,0,10,0,37,0,0
nothinghere,0,10,0,38,0,0
soliury,0,10,0,39,0,0
tibonos,0,10,0,40,0,0
doc,0,10,0,41,0,0
bountypool,0,10,0,42,0,0
cryptolanka123,0,10,0,43,0,0
hoop,0,10,0,44,0,0
vipertkd,0,10,0,45,0,0
biz,0,10,0,46,0,0
jimbob,0,10,0,47,0,0
fu_sing_uing_888,0,10,0,48,0,0
noah,0,10,0,49,0,0
biz_classic,0,10,0,50,0,0
jamiec79,0,11,0,0,0,0
elegato,0,11,0,1,0,0
hagie,0,11,0,2,0,0
krnekdo,0,11,0,3,0,0
xujian,0,11,0,4,0,0
nomoredollar2,0,11,0,5,0,0
realnoah,0,11,0,6,0,0
mr.arklife,0,11,0,7,0,0
noah,0,11,0,8,0,0
isabella,0,11,0,9,0,0
toad,0,11,0,10,0,0
jarunik,0,11,0,11,0,0
digitron,0,11,0,12,0,0
hoop,0,11,0,13,0,0
litcoincollector,0,11,0,14,0,0
thricepi,0,11,0,15,0,0
sidzero,0,11,0,16,0,0
soliury,0,11,0,17,0,0
bikerleszno,0,11,0,18,0,0
4miners.net,0,11,0,19,0,0
videodrome,0,11,0,20,0,0
fu_sing_uing_888,0,11,0,21,0,0
bangomatic,0,11,0,22,0,0
devasive,0,11,0,23,0,0
quarkpool,0,11,0,24,0,0
jimbob,0,11,0,25,0,0
cryptolanka123,0,11,0,26,0,0
ondin,0,11,0,27,0,0
vipertkd,0,11,0,28,0,0
acf,0,11,0,29,0,0
hami,0,11,0,30,0,0
lidware01,0,11,0,31,0,0
vega,0,11,0,32,0,0
pieface,0,11,0,33,0,0
sockpuppet,0,11,0,34,0,0
arc,0,11,0,35,0,0
seatrips,0,11,0,36,0,0
pitbull,0,11,0,37,0,0
doweig,0,11,0,38,0,0
samuray,0,11,0,39,0,0
sonobit,0,11,0,40,0,0
atreides_wannabe,0,11,0,41,0,0
pool.arkno.de,0,11,0,42,0,0
mody1996,0,11,0,43,0,0
arkimedes,0,11,0,44,0,0
dafricash,0,11,0,45,0,0
gr33ndrag0n,0,11,0,46,0,0
bountypool,0,11,0,47,0,0
wes,0,11,0,48,0,0
dr10,0,11,0,49,0,0
nikitab12,0,11,0,50,0,0
nomoredollar2,0,12,0,0,0,0
acf,0,12,0,1,0,0
heliohash,0,12,0,2,0,0
toad,0,12,0,3,0,0
arkeology,0,12,0,4,0,0
arktipbot,0,12,0,5,0,0
bcboilermaker,0,12,0,6,0,0
realnoah,0,12,0,7,0,0
pieface,0,12,0,8,0,0
seatrips,0,12,0,9,0,0
arky,0,12,0,10,0,0
pitbull,0,12,0,11,0,0
zillion,0,12,0,12,0,0
hami,0,12,0,13,0,0
thricepi,0,12,0,14,0,0
alphabit_fund,0,12,0,15,0,0
arkgallery,0,12,0,16,0,0
ares,0,12,0,17,0,0
chris,0,12,0,18,0,0
biz,0,12,0,19,0,0
dafty,0,12,0,20,0,0
chiiky_2,0,12,0,21,0,0
biz_classic,0,12,0,22,0,0
xujian,0,12,0,23,0,0
ghostfaceuk,0,12,0,24,0,0
someonesomeone,0,12,0,25,0,0
videodrome,0,12,0,26,0,0
ondin,0,12,0,27,0,0
doom,0,12,0,28,0,0
hardware,0,12,0,29,0,0
gr33ndrag0n,0,12,0,30,0,0
natalie,0,12,0,31,0,0
samuray,0,12,0,32,0,0
kiashaan,0,12,0,33,0,0
arkimedes,0,12,0,34,0,0
arkfuturesmartnode,0,12,0,35,0,0
cannabanana,0,12,0,36,0,0
bikerleszno,0,12,0,37,0,0
nuevax,0,12,0,38,0,0
axi,0,12,0,39,0,0
bountypool,0,12,0,40,0,0
krnekdo,0,12,0,41,0,0
hagie,0,12,0,42,0,0
quarkpool,0,12,0,43,0,0
jamiec79,0,12,0,44,0,0
ryano,0,12,0,45,0,0
nikitab12,0,12,0,46,0,0
dafricash,0,12,0,47,0,0
smartthings,0,12,0,48,0,0
atreides_wannabe,0,12,0,49,0,0
pool.arkno.de,0,12,0,50,0,0
chris,0,13,0,0,0,0
arkpool,0,13,0,1,0,0
videodrome,0,13,0,2,0,0
krnekdo,0,13,0,3,0,0
triumvirate,0,13,0,4,0,0
heliohash,0,13,0,5,0,0
someonesomeone,0,13,0,6,0,0
quarkpool,0,13,0,7,0,0
bangomatic,0,13,0,8,0,0
biz,0,13,0,9,0,0
goldeneye,0,13,0,10,0,0
diplo,0,13,0,11,0,0
ravelou,0,13,0,12,0,0
thricepi,0,13,0,13,0,0
sidzero,0,13,0,14,0,0
toad,0,13,0,15,0,0
tibonos,0,13,0,16,0,0
devasive,0,13,0,17,0,0
wes,0,13,0,18,0,0
pool.arkno.de,0,13,0,19,0,0
arky,0,13,0,20,0,0
jimbob,0,13,0,21,0,0
localhost,0,13,0,22,0,0
elegato,0,13,0,23,0,0
alphabit_fund,0,13,0,24,0,0
monsterbit,0,13,0,25,0,0
mr.arklife,0,13,0,26,0,0
nuevax,0,13,0,27,0,0
vega,0,13,0,28,0,0
acf,0,13,0,29,0,0
bluedude,0,13,0,30,0,0
seatrips,0,13,0,31,0,0
mody1996,0,13,0,32,0,0
dafricash,0,13,0,33,0,0
realnoah,0,13,0,34,0,0
fu_sing_uing_888,0,13,0,35,0,0
bbclubark,0,13,0,36,0,0
hagie,0,13,0,37,0,0
nomoredollar2,0,13,0,38,0,0
geops,0,13,0,39,0,0
digitron,0,13,0,40,0,0
kiashaan,0,13,0,41,0,0
slasheks,0,13,0,42,0,0
ghostfaceuk,0,13,0,43,0,0
nikitab12,0,13,0,44,0,0
smartthings,0,13,0,45,0,0
ararat,0,13,0,46,0,0
arc,0,13,0,47,0,0
atreides_wannabe,0,13,0,48,0,0
natalie,0,13,0,49,0,0
4miners.net,0,13,0,50,0,0
elegato,0,14,0,0,0,0
arkpool,0,14,0,1,0,0
krnekdo,0,14,0,2,0,0
dafty,0,14,0,3,0,0
sockpuppet,0,14,0,4,0,0
fu_sing_uing_888,0,14,0,5,0,0
bangomatic,0,14,0,6,0,0
coolbeans,0,14,0,7,0,0
zillion,0,14,0,8,0,0
gr33ndrag0n,0,14,0,9,0,0
axi,0,14,0,10,0,0
kiashaan,0,14,0,11,0,0
cryptolanka123,0,14,0,12,0,0
chiiky_2,0,14,0,13,0,0
samuray,0,14,0,14,0,0
ares,0,14,0,15,0,0
arknet,0,14,0,16,0,0
quarkpool,0,14,0,17,0,0
toad,0,14,0,18,0,0
xujian,0,14,0,19,0,0
litcoincollector,0,14,0,20,0,0
heliohash,0,14,0,21,0,0
bcboilermaker,0,14,0,22,0,0
arkfuturesmartnode,0,14,0,23,0,0
pitbull,0,14,0,24,0,0
diplo,0,14,0,25,0,0
ravelou,0,14,0,26,0,0
geops,0,14,0,27,0,0
goldeneye,0,14,0,28,0,0
digitron,0,14,0,29,0,0
jamiec79,0,14,0,30,0,0
rasputin,0,14,0,31,0,0
hardware,0,14,0,32,0,0
pieface,0,14,0,33,0,0
triumvirate,0,14,0,34,0,0
bountypool,0,14,0,35,0,0
arkimedes,0,14,0,36,0,0
wes,0,14,0,37,0,0
soliury,0,14,0,38,0,0
chris,0,14,0,39,0,0
dandelion,0,14,0,40,0,0
hami,0,14,0,41,0,0
arkgallery,0,14,0,42,0,0
tibonos,0,14,0,43,0,0
vega,0,14,0,44,0,0
cannabanana,0,14,0,45,0,0
4miners.net,0,14,0,46,0,0
sonobit,0,14,0,47,0,0
pool.arkno.de,0,14,0,48,0,0
thricepi,0,14,0,49,0,0
ondin,0,14,0,50,0,0
cryptolanka123,0,15,0,0,0,0
samuray,0,15,0,1,0,0
ondin,0,15,0,2,0,0
nothinghere,0,15,0,3,0,0
slasheks,0,15,0,4,0,0
pitbull,0,15,0,5,0,0
natalie,0,15,0,6,0,0
pieface,0,15,0,7,0,0
pool.arkno.de,0,15,0,8,0,0
arc,0,15,0,9,0,0
videodrome,0,15,0,10,0,0
biz,0,15,0,11,0,0
smartthings,0,15,0,12,0,0
wes,0,15,0,13,0,0
kiashaan,0,15,0,14,0,0
litcoincollector,0,15,0,15,0,0
triumvirate,0,15,0,16,0,0
lidware01,0,15,0,17,0,0
hoop,0,15,0,18,0,0
jamiec79,0,15,0,19,0,0
dafty,0,15,0,20,0,0
anamix,0,15,0,21,0,0
seatrips,0,15,0,22,0,0
doc,0,15,0,23,0,0
coolbeans,0,15,0,24,0,0
emotive_ark,0,15,0,25,0,0
nomoredollar2,0,15,0,26,0,0
nikitab12,0,15,0,27,0,0
hagie,0,15,0,28,0,0
heliohash,0,15,0,29,0,0
rasputin,0,15,0,30,0,0
ravelou,0,15,0,31,0,0
bangomatic,0,15,0,32,0,0
dr10,0,15,0,33,0,0
nuevax,0,15,0,34,0,0
mr.arklife,0,15,0,35,0,0
soliury,0,15,0,36,0,0
ryano,0,15,0,37,0,0
noah,0,15,0,38,0,0
chiiky_2,0,15,0,39,0,0
tintumon,0,15,0,40,0,0
quarkpool,0,15,0,41,0,0
vipertkd,0,15,0,42,0,0
someonesomeone,0,15,0,43,0,0
mainarknet,0,15,0,44,0,0
jiraffes,0,15,0,45,0,0
xujian,0,15,0,46,0,0
ghostfaceuk,0,15,0,47,0,0
